Market Place,Account Holder,Account,Psp Reference,Payment Psp Reference,Payment Merchant Reference,Capture Psp Reference,Capture Merchant Reference,Payout Psp Reference,Chargeback Psp Reference,Booking Date,TimeZone,Description,Main Currency,Main Amount,Record Type,Balance Currency,Pending (BC),Balance (BC),Exchange Rate,Bank account details,US State,Refund terms,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,JZH9J4RL38N9TQ82,SCDXSDX355BLNK82,collection-3tiFARXo8qqbXCFvZswLSi-14QVhQFmkYiSyVvopTsjVb,PQ2WKZB28WK7C782,<auto>,,,2024-03-03 17:33:08,PST,collection-3tiFARXo8qqbXCFvZswLSi-14QVhQFmkYiSyVvopTsjVb,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,NKW4R4RL38N9TQ82,Z3VKXWPFSBFWFL65,collection-2j5eSOiLplD5gaSXMm5Y1s-2f4nxRwrUtWxWV0xi9WwoG,B963SZB28WK7C782,<auto>,,,2024-03-03 17:33:38,PST,collection-2j5eSOiLplD5gaSXMm5Y1s-2f4nxRwrUtWxWV0xi9WwoG,USD,75.43,PendingCredit,USD,75.43,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8617095160255336,,disbursement-2j5eSOiLplD5gaSXMm5Y1s-3lhYLdiP9nmxO5rTmX0JQu,,,,,2024-03-03 17:33:45,PST,Transfer from the account 141562167 to the account 8817095159653242,USD,-75.43,FundTransfer,USD,0.00,-75.43,,,,,,,,,,
AffiniPayLLC,2j5eSOiLplD5gaSXMm5Y1s-2CogLlcj9r4fJ1fjAC4Qrn,8817095159653242,8617095160255336,,disbursement-2j5eSOiLplD5gaSXMm5Y1s-3lhYLdiP9nmxO5rTmX0JQu,,,,,2024-03-03 17:33:45,PST,Transfer from the account 141562167 to the account 8817095159653242,USD,75.43,FundTransfer,USD,0.00,75.43,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,NNVQV4RL38N9TQ82,LF7TTQCCL6ZW8N82,collection-2aA5XlnVp8DaZjtgmXw9cO-4OOhHgPpSTg63WAvgRPbx6,J5CQSZB28WK7C782,<auto>,,,2024-03-03 17:33:54,PST,collection-2aA5XlnVp8DaZjtgmXw9cO-4OOhHgPpSTg63WAvgRPbx6,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,K4T842C28WK7C782,FKGMS2Z43RRXGN82,collection-3D9BeBKz1qNR6USdwHTWsV-6sV9vPQgpXJoqUvKO0Yg9P,GMF722C28WK7C782,<auto>,,,2024-03-03 17:34:09,PST,collection-3D9BeBKz1qNR6USdwHTWsV-6sV9vPQgpXJoqUvKO0Yg9P,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,BXFN72C28WK7C782,QZJH6RCCL6ZW8N82,collection-5cry7SXHgRK3R0fYUtviwq-7YiKWvWIAjVRGTTsHbGJZT,WPBZ62C28WK7C782,<auto>,,,2024-03-03 17:34:24,PST,collection-5cry7SXHgRK3R0fYUtviwq-7YiKWvWIAjVRGTTsHbGJZT,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,HKWZ85RL38N9TQ82,WCSJJFX355BLNK82,collection-6ssfGNxVC7k2io7aRrzJfs-3eeyMyYVdhRWTbmkfIFJNe,QR6X92C28WK7C782,<auto>,,,2024-03-03 17:34:39,PST,collection-6ssfGNxVC7k2io7aRrzJfs-3eeyMyYVdhRWTbmkfIFJNe,USD,3.21,PendingCredit,USD,3.21,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,S56GQ5RL38N9TQ82,B9N2SRCCL6ZW8N82,collection-2IiUEbmkYS9KQhZGfviv6j-1z6CCRpA0qpky7aRgKJHxI,QZSLR2C28WK7C782,<auto>,,,2024-03-03 17:35:38,PST,collection-2IiUEbmkYS9KQhZGfviv6j-1z6CCRpA0qpky7aRgKJHxI,USD,89.32,PendingCredit,USD,89.32,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8517095161419106,,disbursement-2IiUEbmkYS9KQhZGfviv6j-1ukup7rLJxQ8zuWcbC2ng4,,,,,2024-03-03 17:35:42,PST,Transfer from the account 141562167 to the account 8517095160870523,USD,-89.32,FundTransfer,USD,0.00,-89.32,,,,,,,,,,
AffiniPayLLC,2IiUEbmkYS9KQhZGfviv6j-2qiop4l4ZFwKeJEHa77741,8517095160870523,8517095161419106,,disbursement-2IiUEbmkYS9KQhZGfviv6j-1ukup7rLJxQ8zuWcbC2ng4,,,,,2024-03-03 17:35:42,PST,Transfer from the account 141562167 to the account 8517095160870523,USD,89.32,FundTransfer,USD,0.00,89.32,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,W4VTT5RL38N9TQ82,BR3QZRCCL6ZW8N82,collection-2Vyv4y6mGxhDCOdMvWKLkT-7ELxEf05Y70fYnuF4nR4WD,MTJ2W2C28WK7C782,<auto>,,,2024-03-03 17:35:53,PST,collection-2Vyv4y6mGxhDCOdMvWKLkT-7ELxEf05Y70fYnuF4nR4WD,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,BR6P46RL38N9TQ82,HGRLJ6CBNJHKGK82,collection-6GFz5ZP5bqCJK6c7yNwlxW-7UI1UMHiG7CynhnD4AICCf,JLGS33C28WK7C782,<auto>,,,2024-03-03 17:36:23,PST,collection-6GFz5ZP5bqCJK6c7yNwlxW-7UI1UMHiG7CynhnD4AICCf,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,ZVZ6B3C28WK7C782,WVMW9SCCL6ZW8N82,collection-3sGzDROirAqNh3hdvVg718-62NpWYqiio3MRuPkqpfzwZ,CD6393C28WK7C782,<auto>,,,2024-03-03 17:36:38,PST,collection-3sGzDROirAqNh3hdvVg718-62NpWYqiio3MRuPkqpfzwZ,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,F4VQC6RL38N9TQ82,HPJH84Z43RRXGN82,collection-7l9AqNwcdrRkRKiKnSJx7E-73xP4PlcXRjibUJgiAyMVM,JCVBC3C28WK7C782,<auto>,,,2024-03-03 17:36:54,PST,collection-7l9AqNwcdrRkRKiKnSJx7E-73xP4PlcXRjibUJgiAyMVM,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,N4VQC6RL38N9TQ82,J6Q764Z43RRXGN82,collection-1JzG8smwSWzgAVFT5hjCHG-4K8pcPRuDOGowafxSoQhnp,XBVBC3C28WK7C782,<auto>,,,2024-03-03 17:36:54,PST,collection-1JzG8smwSWzgAVFT5hjCHG-4K8pcPRuDOGowafxSoQhnp,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,L5VQC6RL38N9TQ82,RTJZHNF3KT84QM65,collection-0tw6pBXsMGUkNESprhK0yY-18uNgXbbLMhOQWscuWWwfZ,KCMRC3C28WK7C782,<auto>,,,2024-03-03 17:36:54,PST,collection-0tw6pBXsMGUkNESprhK0yY-18uNgXbbLMhOQWscuWWwfZ,USD,54.34,PendingCredit,USD,54.34,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8817095162178849,,disbursement-0tw6pBXsMGUkNESprhK0yY-1wQgzV47K69N1PSHCQiqLe,,,,,2024-03-03 17:36:58,PST,Transfer from the account 141562167 to the account 8517095161773601,USD,-54.34,FundTransfer,USD,0.00,-54.34,,,,,,,,,,
AffiniPayLLC,0tw6pBXsMGUkNESprhK0yY-2d0Xt4MMXksiteOpRWZGts,8517095161773601,8817095162178849,,disbursement-0tw6pBXsMGUkNESprhK0yY-1wQgzV47K69N1PSHCQiqLe,,,,,2024-03-03 17:36:58,PST,Transfer from the account 141562167 to the account 8517095161773601,USD,54.34,FundTransfer,USD,0.00,54.34,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,V9L6H6RL38N9TQ82,GKFKPGX355BLNK82,collection-4lNWgrN1YPwTlL0A4h8MB5-1LKccHh2gGV3Ae4K59zRAN,GCQFH3C28WK7C782,<auto>,,,2024-03-03 17:37:09,PST,collection-4lNWgrN1YPwTlL0A4h8MB5-1LKccHh2gGV3Ae4K59zRAN,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,DPP8K3C28WK7C782,M99N7TG8SQHG5S82,collection-7ftBYnbMgDqITXjV3Xb935-4aIu5gvsD4FTzSqMXbMwEF,ZWD7H3C28WK7C782,<auto>,,,2024-03-03 17:37:09,PST,collection-7ftBYnbMgDqITXjV3Xb935-4aIu5gvsD4FTzSqMXbMwEF,USD,1.23,PendingCredit,USD,1.23,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,N57LL6RL38N9TQ82,ZKMJ6N7NXWD2WN82,collection-0Upq9Xc3uvIEDEi30qE8mx-3V6hWPzEFeIgDzfMKoCPQ1,ZKR3M3C28WK7C782,<auto>,,,2024-03-03 17:37:24,PST,collection-0Upq9Xc3uvIEDEi30qE8mx-3V6hWPzEFeIgDzfMKoCPQ1,USD,5.55,PendingCredit,USD,5.55,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,GBCNN3C28WK7C782,JKZW4N7NXWD2WN82,collection-1GnqYXhCEGOliL0NkTq3Qh-3B6vgjxSi0tWrybnrmB4Al,DKR3M3C28WK7C782,<auto>,,,2024-03-03 17:37:24,PST,collection-1GnqYXhCEGOliL0NkTq3Qh-3B6vgjxSi0tWrybnrmB4Al,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,DPWZP6RL38N9TQ82,GJSNQSCCL6ZW8N82,collection-7K5TXlIoLItFUcxsfmrVcK-2BeFFldy5qz05CY9121XsI,M7DHQ3C28WK7C782,<auto>,,,2024-03-03 17:37:39,PST,collection-7K5TXlIoLItFUcxsfmrVcK-2BeFFldy5qz05CY9121XsI,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,RBJFT6RL38N9TQ82,WB9KVSCCL6ZW8N82,collection-5227uRoayNaVhTzClIob9y-6Chwp1MoQwBCRtoze6ii44,B24WT3C28WK7C782,<auto>,,,2024-03-03 17:37:54,PST,collection-5227uRoayNaVhTzClIob9y-6Chwp1MoQwBCRtoze6ii44,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,WHPHW3C28WK7C782,BMD53HX355BLNK82,collection-0Bm95gW2boio5kp05xYjHL-55kSzQMIDebUoSBrX7sRpG,LLBGT3C28WK7C782,<auto>,,,2024-03-03 17:37:54,PST,collection-0Bm95gW2boio5kp05xYjHL-55kSzQMIDebUoSBrX7sRpG,USD,5.00,PendingCredit,USD,5.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,V8M3Z6RL38N9TQ82,P5H9GN7NXWD2WN82,collection-3MmmTq5jxFfCMmvc2XMIEe-1GfS9BRThFvUrASFhlTi9a,WLB4Z3C28WK7C782,<auto>,,,2024-03-03 17:38:10,PST,collection-3MmmTq5jxFfCMmvc2XMIEe-1GfS9BRThFvUrASFhlTi9a,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,HSR534C28WK7C782,KB887HX355BLNK82,collection-5PnuPltX9cbfnbfQSSdFYz-6BIGl6JYQCImSTvfXjpP83,DTWTX3C28WK7C782,<auto>,,,2024-03-03 17:38:10,PST,collection-5PnuPltX9cbfnbfQSSdFYz-6BIGl6JYQCImSTvfXjpP83,USD,5.00,PendingCredit,USD,5.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,BWHBC7RL38N9TQ82,RPJRQ7CBNJHKGK82,collection-08OooNCrRgmFWuGc2YKkPn-2Jpw4K6coMZ0JhDqcuJTXF,KBXWD4C28WK7C782,<auto>,,,2024-03-03 17:38:55,PST,collection-08OooNCrRgmFWuGc2YKkPn-2Jpw4K6coMZ0JhDqcuJTXF,USD,5.00,PendingCredit,USD,5.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,XKPDF4C28WK7C782,SNSPJPFNVN5SMRT5,collection-2JsJTSvN4mCUcxbkd101GO-1vnhwlCaHBwaaFjI84FabK,RGW8D4C28WK7C782,<auto>,,,2024-03-03 17:38:55,PST,collection-2JsJTSvN4mCUcxbkd101GO-1vnhwlCaHBwaaFjI84FabK,USD,1.26,PendingCredit,USD,1.26,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,RFSJ95C28WK7C782,QP2H66Z43RRXGN82,collection-23J4BmsrZcH03GsWGV63sI-6nDLCK78wH9aieXP0Lswo7,HZ3495C28WK7C782,<auto>,,,2024-03-03 17:40:42,PST,collection-23J4BmsrZcH03GsWGV63sI-6nDLCK78wH9aieXP0Lswo7,USD,0.12,PendingCredit,USD,0.12,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,WXCNB9RL38N9TQ82,JZVSG4QFSBFWFL65,collection-4QFEGz99RQdYljqynYOuz3-3pQvBMQMKqSzbUWPr1UL70,SC3V86C28WK7C782,<auto>,,,2024-03-03 17:42:58,PST,collection-4QFEGz99RQdYljqynYOuz3-3pQvBMQMKqSzbUWPr1UL70,USD,1.48,PendingCredit,USD,1.48,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8517095166888206,,disbursement-5DHbBVky3LvjCIbSVPwjlJ-5YWePZCXnQjyOEUAaJ8kM2,,,,,2024-03-03 17:44:49,PST,Transfer from the account 141562167 to the account 8817095166793759,USD,-9.41,FundTransfer,USD,0.00,-9.41,,,,,,,,,,
AffiniPayLLC,5DHbBVky3LvjCIbSVPwjlJ-44MGaj7GDQHHtRpPL6NZG1,8817095166793759,8517095166888206,,disbursement-5DHbBVky3LvjCIbSVPwjlJ-5YWePZCXnQjyOEUAaJ8kM2,,,,,2024-03-03 17:44:49,PST,Transfer from the account 141562167 to the account 8817095166793759,USD,9.41,FundTransfer,USD,0.00,9.41,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,Z44WL7C28WK7C782,MHD9DZG8SQHG5S82,collection-6U7b6fQgzqtCtJBPwIcdgW-0po9jsUF186LtmLK40IC6j,JRBGL7C28WK7C782,<auto>,,,2024-03-03 17:45:28,PST,collection-6U7b6fQgzqtCtJBPwIcdgW-0po9jsUF186LtmLK40IC6j,USD,5.00,PendingCredit,USD,5.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,SDCH58C28WK7C782,VMWT7BB274394WT5,collection-4kfPGW0jttgYXc6wzpJLbr-7QqKB9Fqdo69oW4B6vRCYR,LXHDZ7C28WK7C782,<auto>,,,2024-03-03 17:46:32,PST,collection-4kfPGW0jttgYXc6wzpJLbr-7QqKB9Fqdo69oW4B6vRCYR,USD,77.00,PendingCredit,USD,77.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8817095168053301,,disbursement-6bSQywGwRKpOgJolJMLWio-0ln1EafF0Mp4zNvb1pri8P,,,,,2024-03-03 17:46:47,PST,Transfer from the account 141562167 to the account 8517095167951458,USD,-8.75,FundTransfer,USD,0.00,-8.75,,,,,,,,,,
AffiniPayLLC,6bSQywGwRKpOgJolJMLWio-3H7Bo1Z1jS6JlIwuJaea1u,8517095167951458,8817095168053301,,disbursement-6bSQywGwRKpOgJolJMLWio-0ln1EafF0Mp4zNvb1pri8P,,,,,2024-03-03 17:46:47,PST,Transfer from the account 141562167 to the account 8517095167951458,USD,8.75,FundTransfer,USD,0.00,8.75,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,MPJMC8C28WK7C782,XWVLQ975ZHJQ7RT5,collection-7UWhm0JG7s5Lm7LNnnrrdJ-3JsjhoPyw8mDP9ekB8BgSe,V82QB8C28WK7C782,<auto>,,,2024-03-03 17:46:59,PST,collection-7UWhm0JG7s5Lm7LNnnrrdJ-3JsjhoPyw8mDP9ekB8BgSe,USD,78.00,PendingCredit,USD,78.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8617095168541752,,disbursement-2JVo4I6lqE7lNqVeOJKsGv-4f9vgmjgBEy9PYyt77ghpV,,,,,2024-03-03 17:47:35,PST,Transfer from the account 141562167 to the account 8617095168374857,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,2JVo4I6lqE7lNqVeOJKsGv-0MVOFIinTSN5WTY9NcwPuo,8617095168374857,8617095168541752,,disbursement-2JVo4I6lqE7lNqVeOJKsGv-4f9vgmjgBEy9PYyt77ghpV,,,,,2024-03-03 17:47:35,PST,Transfer from the account 141562167 to the account 8617095168374857,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,CS9GRCRL38N9TQ82,XJHG894MF45JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2CAhAcuCf8jPZkw36ACO4w,W4L6WCCBNJHKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2CAhAcuCf8jPZkw36ACO4w-capture,,,2024-03-03 17:48:00,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2CAhAcuCf8jPZkw36ACO4w-capture,USD,11.73,PendingCredit,USD,11.73,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8517095169056876,,disbursement-44nYg7WShn4tTKZTMBct5c-5oYdwGQhDyrJB8Af72u22C,,,,,2024-03-03 17:48:25,PST,Transfer from the account 141562167 to the account 8617095168901055,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,44nYg7WShn4tTKZTMBct5c-3nV5F4G85HZ6zhQyumRadx,8617095168901055,8517095169056876,,disbursement-44nYg7WShn4tTKZTMBct5c-5oYdwGQhDyrJB8Af72u22C,,,,,2024-03-03 17:48:25,PST,Transfer from the account 141562167 to the account 8617095168901055,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,H4259DRL38N9TQ82,DNLT5BZ43RRXGN82,collection-5HMvf0WsP86jjxx3hhBNc5-0pXVvn6fX1liZxte0KjEGO,CVNG89C28WK7C782,<auto>,,,2024-03-03 17:49:00,PST,collection-5HMvf0WsP86jjxx3hhBNc5-0pXVvn6fX1liZxte0KjEGO,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8617095169453726,,disbursement-1FXPF2pYABarVnNz1qocw8-7b2plnyI8Xdmt6OyeXoeUr,,,,,2024-03-03 17:49:06,PST,Transfer from the account 141562167 to the account 8617095169287397,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,1FXPF2pYABarVnNz1qocw8-5RT3TdYZJetLGd9K7nDZhv,8617095169287397,8617095169453726,,disbursement-1FXPF2pYABarVnNz1qocw8-7b2plnyI8Xdmt6OyeXoeUr,,,,,2024-03-03 17:49:06,PST,Transfer from the account 141562167 to the account 8617095169287397,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,M8ZQDDRL38N9TQ82,P6Q4WT7NXWD2WN82,collection-5HMvf0WsP86jjxx3hhBNc5-4gRpZFOHebdaq2sELaYfKk,S3CPF9C28WK7C782,<auto>,,,2024-03-03 17:49:16,PST,collection-5HMvf0WsP86jjxx3hhBNc5-4gRpZFOHebdaq2sELaYfKk,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,TNP6JDRL38N9TQ82,W7KZK2DCL6ZW8N82,collection-1MIw4QOcfnumQVTlShsvVx-6bBk4M1SrRHC1kfKIAyd4u,M6SFJ9C28WK7C782,<auto>,,,2024-03-03 17:49:31,PST,collection-1MIw4QOcfnumQVTlShsvVx-6bBk4M1SrRHC1kfKIAyd4u,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,SPJNP9C28WK7C782,TTDQ3FCBNJHKGK82,collection-1MIw4QOcfnumQVTlShsvVx-4JBfwsdVzS5dLUTo8EatA0,JRCZN9C28WK7C782,<auto>,,,2024-03-03 17:49:46,PST,collection-1MIw4QOcfnumQVTlShsvVx-4JBfwsdVzS5dLUTo8EatA0,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,XH22RDRL38N9TQ82,WRQJ2PX355BLNK82,collection-0cJlN9UJfQY6GrWPUSDGMb-66Q8uwpkM1bZOjlq4g5xRL,MKHSQ9C28WK7C782,<auto>,,,2024-03-03 17:50:01,PST,collection-0cJlN9UJfQY6GrWPUSDGMb-66Q8uwpkM1bZOjlq4g5xRL,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,SCQFVDRL38N9TQ82,FHPWX2DCL6ZW8N82,collection-0cJlN9UJfQY6GrWPUSDGMb-3YyRu65qhuKTkNsy8uiORC,RCJGV9C28WK7C782,<auto>,,,2024-03-03 17:50:16,PST,collection-0cJlN9UJfQY6GrWPUSDGMb-3YyRu65qhuKTkNsy8uiORC,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,Q6SP5FRL38N9TQ82,V4ZDXBZ43RRXGN82,collection-7UJoD8dbkDMhVrnZKcTgcQ-2D6MZiR9DGFxbgVE30p2Pu,JKT54BC28WK7C782,<auto>,,,2024-03-03 17:50:48,PST,collection-7UJoD8dbkDMhVrnZKcTgcQ-2D6MZiR9DGFxbgVE30p2Pu,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,H58ZBBC28WK7C782,DFTWFPX355BLNK82,collection-7UJoD8dbkDMhVrnZKcTgcQ-1ebjVUtwppNqAjPqw4r3Gl,FHN88BC28WK7C782,<auto>,,,2024-03-03 17:51:02,PST,collection-7UJoD8dbkDMhVrnZKcTgcQ-1ebjVUtwppNqAjPqw4r3Gl,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8517095170641872,,disbursement-4s9zA04zv51j98HZIljdv4-1iycFkXRNnWdL8gcQQxt2q,,,,,2024-03-03 17:51:05,PST,Transfer from the account 141562167 to the account 8517095170461263,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,4s9zA04zv51j98HZIljdv4-2yxvQbUHpMQuzUikh0Fg4l,8517095170461263,8517095170641872,,disbursement-4s9zA04zv51j98HZIljdv4-1iycFkXRNnWdL8gcQQxt2q,,,,,2024-03-03 17:51:05,PST,Transfer from the account 141562167 to the account 8517095170461263,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,PBQBDFRL38N9TQ82,NK8KRFCBNJHKGK82,collection-5u1uvHo0XqU28NFUlBnHm6-1o9fmzebcI5OjwLyHPSKWB,NML2FBC28WK7C782,<auto>,,,2024-03-03 17:51:17,PST,collection-5u1uvHo0XqU28NFUlBnHm6-1o9fmzebcI5OjwLyHPSKWB,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,T8LGPBC28WK7C782,PX8NGSTGC6PFWR82,collection-5u1uvHo0XqU28NFUlBnHm6-0VNa6nOnSciyejHaB5dOrv,QG7LKBC28WK7C782,<auto>,,,2024-03-03 17:51:48,PST,collection-5u1uvHo0XqU28NFUlBnHm6-0VNa6nOnSciyejHaB5dOrv,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,F9LGPBC28WK7C782,KH7MLCZ43RRXGN82,collection-4IrUnQMiTXYaHv0eXibv16-2du8nimNSKEEwcEmVhUQAe,TRRZNBC28WK7C782,<auto>,,,2024-03-03 17:51:48,PST,collection-4IrUnQMiTXYaHv0eXibv16-2du8nimNSKEEwcEmVhUQAe,USD,1.02,PendingCredit,USD,1.02,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,P9LGPBC28WK7C782,QNJX5W7NXWD2WN82,collection-4IrUnQMiTXYaHv0eXibv16-00lXTVpHZOOyFyRGPkuyIl,FWJMMBC28WK7C782,<auto>,,,2024-03-03 17:51:48,PST,collection-4IrUnQMiTXYaHv0eXibv16-00lXTVpHZOOyFyRGPkuyIl,USD,1.01,PendingCredit,USD,1.01,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8617095171062416,,disbursement-7mlusZlIsIUi6E93KRMLot-5dl6i5HIGMTUxQorS60vlm,,,,,2024-03-03 17:51:48,PST,Transfer from the account 141562167 to the account 8517095170919542,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,7mlusZlIsIUi6E93KRMLot-5eFWUpmLCyW18jiuxVeHap,8517095170919542,8617095171062416,,disbursement-7mlusZlIsIUi6E93KRMLot-5dl6i5HIGMTUxQorS60vlm,,,,,2024-03-03 17:51:48,PST,Transfer from the account 141562167 to the account 8517095170919542,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8617095171492043,,disbursement-2plpwJWptPba7Zm76Nlh8y-5oCzf0AX4S4fp4ulgxdmBS,,,,,2024-03-03 17:52:30,PST,Transfer from the account 141562167 to the account 8617095171334534,USD,-1.00,FundTransfer,USD,0.00,-1.00,,,,,,,,,,
AffiniPayLLC,2plpwJWptPba7Zm76Nlh8y-2OY0kuEucDLlf2Zhs5TYOw,8617095171334534,8617095171492043,,disbursement-2plpwJWptPba7Zm76Nlh8y-5oCzf0AX4S4fp4ulgxdmBS,,,,,2024-03-03 17:52:30,PST,Transfer from the account 141562167 to the account 8617095171334534,USD,1.00,FundTransfer,USD,0.00,1.00,,,,,,,,,,
